txhash,branch,scam_type,subtype,from,to,value_eth,selector,sel_name,from_is_contract,to_is_contract,scammer,direction,clean,reason,block,ts,status
0x8075570e9aba868f661755609c38cbf599c018a78b133a349a307f3c4f457346,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xde67d97b8770dc98c746a3fc0093c538666eb493,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17851423,1691270531,ok
0x48001d46d97b7504c51c1e0368cf9de71f4261c6e08051d25ab5fb5c285b6391,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x40d498b7d4df60dabfc442788a1b7211443a4dad,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17849628,1691248895,ok
0xee59feb7d6562d20d0f472b86129c0642b42213bc89ab94e0f4415c46bb5431d,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xde67d97b8770dc98c746a3fc0093c538666eb493,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17848431,1691234435,ok
0x9037897452d308747b73cb8b61d34e2c09e43b5f87a65a5f159006678953e17d,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xde67d97b8770dc98c746a3fc0093c538666eb493,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17840750,1691141603,ok
0xe83b1e53106cb91c2003248fd31af62797f81f38d3e38016ae7f9aef7ac81fa9,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17840749,1691141579,ok
0x95bdddce5783bda47e0ea20a567c7853507eb6e6bf27d99e40c86d82d55fbcc5,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17834669,1691068115,ok
0x157f3975349e8288946edc4eb71bedf40d72d7179046b9aae3ca8ed6848f0c91,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17834460,1691065559,ok
0x5055e74a9d23777e27cac1295e7f41b3fcbf749dc3be26b9fc7d79df29a04967,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x5a3e6a77ba2f983ec0d371ea3b475f8bc0811ad5,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17830681,1691019911,ok
0x07805c04a276fdf282eea3ce76c75afaaf2e4f414412750b408519af21648649,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17826500,1690969463,ok
0xc3b53e651442b112be67ade8afd32438cefddf5a2d32158aa120cb9ce696752c,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x06f3c323f0238c72bf35011071f2b5b7f43a054c,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17822149,1690916987,ok
0x070b1b6762f3c274330e32328ea8dff4544822bc959a7fa426f5c980d8952ac9,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17821852,1690913423,ok
0x71ca0b1c8d68f9dbd3eeaef5ab1a4e517197dd64add867bc5dc47b14ae0fa8b2,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x5de8ab7e27f6e7a1fff3e5b337584aa43961beef,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17821850,1690913399,ok
0x4a42cfd6716a110c4ff0d49c99d3e8933ce0d1e364070eb041545f77a1d707a4,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17821003,1690903163,ok
0xf01a2d257070d904fd339f95d17791ff29344a5a37353dc0f763181b3ebdb2cb,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17807674,1690742231,ok
0xb22e3a1015cb5d8db545acc8d5544e9148453acc9d433682ceda7dbc42d76612,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xcb50350ab555ed5d56265e096288536e8cac41eb,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17806751,1690731035,ok
0x11b648de687f999fccc68e4060d4557f5afa1e8bbfed50aa107084f3ec5d818f,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x982b50e55394641ca975a0eec630b120b671391a,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17802525,1690679963,ok
0x633f196a7e9ac7cbfe6282ab90d48248d7148532e59b96be207032f4916cb8f0,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x9b355fee784768a7b9ac388c19e818e1c0a19b76,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17796588,1690608215,ok
0x1de72bb3c952eb7067fe63415fa052c63c9a80a102917474491c7ead7f5b8d92,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x48c87cdacb6bb6bf6e5cd85d8ee5c847084c7410,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17769804,1690284407,ok
0x0bef38dfd78601d585bb05bc9837aa25b00d256881efeafc0be541300031dfd7,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x48c87cdacb6bb6bf6e5cd85d8ee5c847084c7410,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17757148,1690131455,ok
0xdd5ad4f27f3cce8c788eb794e86fef5bf9cf2863541945a282d95daf9c2c96b3,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x48c87cdacb6bb6bf6e5cd85d8ee5c847084c7410,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17756820,1690127483,ok
0x75b37e7c941254e0b0f2827c6e18a7dc462453b92ba4520d88b506359b364ab7,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x2ecba91da63c29ea80fbe7b52632ca2d1f8e5be0,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17458205,1686502727,ok
0x4ccfeccef43ab1a05d1b46a92fd67dfe20c66caa16942401060f74bfe8f3e9bf,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xd115a61a25c059c78cd34b97fab7ab25dfc84bc3,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17470913,1686657359,ok
0x2355e2f13d788a1d05cd231cadca32e2d03ca744b5dd60d39b2afbcaae6cf618,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xd115a61a25c059c78cd34b97fab7ab25dfc84bc3,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17470983,1686658199,ok
0xfc98f7751a75d113f1232194452d12a88323ff3b45c908508587fc8c4289ee7e,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x3486b751a36f731a1bebff779374bad635864919,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17472164,1686672539,ok
0xdbe21cb7d1487de1c7e7b642362abe4a0bcfe2d8c8a2fcbec19b15c2c45f6e32,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xe0a458bf4acf353cb45e211281a334bb1d837885,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17472281,1686673955,ok
0x82b34cf51f5d47f98bbd3d860f7e6165ed52549c4cc8ed2f3395b01d43439544,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x3db045814d0a29d831fe38055cb97a956ef7cafb,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17473520,1686689003,ok
0x40b56e431a5f80f164fb888cd31e729e60bce8abafb4effb2d86847d9844ff9e,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xb478c6245e3d85d6ec3486b62ea872128d562541,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17720149,1689683711,ok
0x3577581d0ce019a4ad76f0b053e6f03bb53fc8344e8b1373144b475dab589e51,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x4a220e6096b25eadb88358cb44068a3248254675,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17698701,1689423119,ok
0x6e39f2deb2567570e2dd0415a4267e421e0251e4b9bc2681abcc7c6e4c887f0a,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17681864,1689218195,ok
0x8d8c3bb8ced77158ae389c0d56e44fbc139a2e298a3510e894c9aaa13496e298,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xe0a458bf4acf353cb45e211281a334bb1d837885,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17674701,1689131039,ok
0xba44712416a46e3d0c2953ab93196d0c0c4445b3c37552e12e89ce3f3aa1acbd,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xdc63269ea166b70d4780b3a11f5c825c2b761b01,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17645254,1688773295,ok
0x299bdbe9f77b178defc082862d0f2d73b8921f12b703e2a14ce9fced53611bcc,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xe60779cc1b2c1d0580611c526a8df0e3f870ec48,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17645245,1688773187,ok
0x5896611dca5d321bf075eeaa5717cb0824841c2661b3f5d20089a6c576c27b1c,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x06a01a4d579479dd5d884ebf61a31727a3d8d442,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17636907,1688672063,ok
0xa5f768e1e173fa1b8bed1a5eaf9b51e70ff70a6c846d428db0bd8e1f0ac75c61,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xe469c4473af82217b30cf17b10bcdb6c8c796e75,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17629734,1688585003,ok
0x61278fc5ab78e2dc82c3fa3891358947f2ba301f382d84454bd5d873625f7577,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x1ce270557c1f68cfb577b856766310bf8b47fd9c,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17629650,1688583983,ok
0x3ac418d886b9d049d5aecc0b94a6822fddb7782c8cc5db0d94fbe17162500e11,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17626881,1688550443,ok
0xeefd3de40da0d8b2417a62e3857c2189c7357ba5f4b80b8f86bc17381ab95315,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x0f2492a6e2fead91fc62fbd91864f0b9faf376a2,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17619517,1688461079,ok
0x43c2b94c736f9aaa0e98570448a1ca85fd35e58fd72d8d971e5894e51421126f,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xfb66321d7c674995dfcc2cb67a30bc978dc862ad,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17592313,1688130791,ok
0xeb60ae25180de69c76c27cfdf2fc6f134b91aeee2a17f10b7a26a273fcad1c0b,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xfb66321d7c674995dfcc2cb67a30bc978dc862ad,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17592057,1688127683,ok
0xcc01121e9e04d814715e8b5799d1f8a4ce254d234f8d6da9ea78dcec4559de9b,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x55296f69f40ea6d20e478533c15a6b08b654e758,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17589991,1688102555,ok
0xfec55790fe3193621b73b7ee5e277bd735fa30acd739f70aeb10bc0092549253,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x5a3e6a77ba2f983ec0d371ea3b475f8bc0811ad5,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17584584,1688037203,ok
0x559c07667429ba1ae94e873419c5ef21d68f7b9cec845124a375fbfba8b59f87,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x511686014f39f487e5cdd5c37b4b37606b795ae3,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17553314,1687657439,ok
0xf44f6cfc91af6d44f32c8da613bea8c7928d660b80aaf722e53fd6f229ed3858,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xacbd826394189cf2623c6df98a18b41fc8ffc16d,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17550021,1687617479,ok
0x1fdee3b15c1eb62493efecb0d681e8be83bb56f52238ddcb6101777f450dd8fa,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xed328e9c1179a30ddc1e7595e036aed8760c22af,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17549597,1687612355,ok
0x7fd8b7fc93388ecb9faac94830be967b00968717e8fb0d91203558faaf6cef4d,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x4ad434b8cdc3aa5ac97932d6bd18b5d313ab0f6f,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17528636,1687357787,ok
0x8e72ff1c9a80996ef10e028a3acb0bf292c09a96123a0f005339c7251c966584,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x04c17b9d3b29a78f7bd062a57cf44fc633e71f85,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17528313,1687353863,ok
0xdc1a6c4030ffaa7f37dac6d31199ce31eb3dfa16970ab43d5a2d8e05e5a7ba5a,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xe0a458bf4acf353cb45e211281a334bb1d837885,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17527405,1687342883,ok
0x9f139481f094ca0123277cf391a7621acd0cde72ddb01b4a073f8706e20c57f4,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x38f9bb135ea88033f4377b9ea0fb5cfb773fec2f,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17524435,1687306895,ok
0x7ea264288ff87c7971017e517aba7ff62334b570005a50bc36f57ac1dc608085,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x511686014f39f487e5cdd5c37b4b37606b795ae3,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17494855,1686948299,ok
0xd9c1ce4f31a32670a6788bd7047596a1be542759f4478a35b65782ddbefa74ce,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17494369,1686942419,ok
0x73e3c9e946d70d46d540f9e2d1133b4cc5a2b5a423754ece62082c780e683b7a,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x55296f69f40ea6d20e478533c15a6b08b654e758,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17494368,1686942407,ok
0x9af181797c44e95901a385e33db0cb4269d592d3694c04c1c320168eb0eca749,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x7a786dac1f315c8a0e9962172ad8ae0c04d9c9b6,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17458166,1686502259,ok
0x8cb6ec54fa923ff54f329030a301d5b47f05718e3e23f511860d2693744cf7a5,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xa2e123dc38f1899a9d9515c65036690854cb184b,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17444785,1686339431,ok
0x59abbdcee4581ed6cd22b48af467999c03e89abf4ae3ca728203310f1a2bd353,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xf65b5c5104c4fafd4b709d9d60a185eae063276c,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17443910,1686328787,ok
0xb0456340411ca3b6a845bc5b4bcbff52412781d86e8f03dddc823e25d867e98b,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0x8526be2379e853d5cf02f9823bb9690e1a6ff9e2,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17431990,1686183443,ok
0xbb85fca94bc966b70f47848bdafb787b05448cf8798267c79565a41ab01032ea,exploiting,ice_phishing,approve,0x00002b3becfc9499f271aa81201138afefe6bb00,0xc76d53f988820fe70e01eccb0248b312c2f1c7ca,0.0,0x23b872dd,transferFrom,False,True,0x00002b3becfc9499f271aa81201138afefe6bb00,OUT,True,drain_from_eoa,17422885,1686072503,ok
0x04686db82ba37d19ca678e7041c509e2b2c26eeb4eb979293ada5eb37848c529,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16819688,1678718015,ok
0xf2a0f640741ef7d2e91b245323b4ac899f78f527c8dcb157401f21788d0539e3,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16814572,1678655891,ok
0x5e54ab4042cd36d3d2a74867b88185f5a1442593e7e2990c21e4d1b73782ec48,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0x5380442d3c4ec4f5777f551f5edd2fa0f691a27c,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16813358,1678641239,ok
0xb9b1d3c1bca78b3b01a69b3d7026ae43ab5ecc584ed0f9212e838705a9888e9f,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16814411,1678653959,ok
0xa1d204b16f4a95a712fc71a1a20dbc23493fb3caf76156b15eaee600097584cc,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16802795,1678512863,ok
0x272a272a74c41c7d9bee6efdf3f44acf90f2ec07217b1117681451cbee28eebd,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16797762,1678451699,ok
0xc0b549e2e1b165f2a7535979ee6a5400409398c12252aa26b8a5c824285531ec,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16783160,1678273895,ok
0x91f5cf882346decb47fe5cf47f51ac3917ec11402e88c144448db30a6fbfd7fd,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16777980,1678211003,ok
0x2b133e00fc2300d44ccbb96b4799c2b71f7f35ee5c8a056826b9ee12dae19ec1,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16753043,1677908099,ok
0x50c62e9a8392f243c212dbbc2af8f0700b2eb17682d9b17dd4603d4f6731a3ac,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16739719,1677745991,ok
0x724d6de4e1475149cc2046316a78a624137be76a1a30ef3cb369b914a5199f51,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16734815,1677686399,ok
0xea68d6e75637077520526509b8496901083368767022b21384a78351de6f00af,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16728934,1677614915,ok
0x08ede86350f1e529c8fbd5affbf8c2b006fc67945f0f3aa29b07f730415a8174,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0x090fc4d5436d98e13473c4d6109de6a18bcfb0d4,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16724993,1677567083,ok
0xd5f2969cecaeccf5511dac4e7f04e2a091ae22c67ec2173849fac1ff34df83d3,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0x090fc4d5436d98e13473c4d6109de6a18bcfb0d4,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16724943,1677566483,ok
0x7f7c58e1d7ad9ebbcbbfc4e99650a07f298407adfc2ae174912ad21f983e87d8,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0x090fc4d5436d98e13473c4d6109de6a18bcfb0d4,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16724932,1677566351,ok
0xe475782ce20d15459b5859960442603e8b05bc2cce9b70636e7616bf52dd2b8f,exploiting,ice_phishing,approve,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,0x090fc4d5436d98e13473c4d6109de6a18bcfb0d4,0.0,0x23b872dd,transferFrom,False,True,0xe576fc98f17b0827ed66bd5d320477d403aea5a8,OUT,True,drain_from_eoa,16724900,1677565967,ok
